"recording.site","year","month","day","time","complete.date","H","aci","ndsi","aei","trt"
"LA01",2017,6,30,73000,"20170630073000",0.824586539889112,1886.79822392175,0.923750306286914,0.396417,0
"LA01",2018,6,30,73000,"20180630073000",0.639488486931526,1666.90292779691,0.915037351484809,0.76133,0
"LA02",2009,6,1,53000,"20090601053000",0.972202925993095,1913.6410488409,0.536436138821482,0.008195,0
"LA02",2010,6,1,53000,"20100601053000",0.86188858522943,1839.93141519856,0.990409572996608,0.324524,0
"LA02",2011,6,1,53000,"20110601053000",0.854181993544079,1825.93708102283,0.851811469269423,0.4216,0
"LA02",2012,6,1,53000,"20120601053000",0.910805816601117,2032.31963811057,0.985644303315075,0.045988,0
"LA02",2009,6,1,60000,"20090601060000",0.96680893849932,1922.48926889498,0.581707188252286,0.00965,0
"LA02",2010,6,1,60000,"20100601060000",0.895784688580808,1766.24143294326,0.98131385940469,0.175069,0
"LA02",2011,6,1,60000,"20110601060000",0.852891271741818,1739.55613366706,0.589111431326097,0.422932,0
"LA02",2012,6,1,60000,"20120601060000",0.916503343866389,1969.4230956972,0.956205557987839,0.381863,0
"LA02",2009,6,1,63000,"20090601063000",0.936205648379376,1972.98197715846,0.708544380057345,0.030448,0
"LA02",2010,6,1,63000,"20100601063000",0.878537382986699,1777.10403942183,0.959034575494044,0.17729,0
"LA02",2011,6,1,63000,"20110601063000",0.836135831188134,1673.56690713924,0.378227619111632,0.564909,0
"LA02",2012,6,1,63000,"20120601063000",0.899643449981644,1981.92934522685,0.993404816496176,0.201309,0
"LA02",2009,6,1,70000,"20090601070000",0.947095710065014,2058.0368144026,0.73173877530322,0.019389,0
"LA02",2010,6,1,70000,"20100601070000",0.840399766782476,1739.18060299588,0.968429956239201,0.194238,0
"LA02",2011,6,1,70000,"20110601070000",0.824100911286707,1694.50172742295,0.5115498862567,0.609807,0
"LA02",2012,6,1,70000,"20120601070000",0.92318997680579,1863.36449316087,0.943501156175936,0.041299,0
"LA02",2009,6,1,73000,"20090601073000",0.958340741815487,2004.51945762914,0.559107246446342,0.042,0
"LA02",2010,6,1,73000,"20100601073000",0.865364066456881,1735.38501444384,0.956561034699774,0.144958,0
"LA02",2011,6,1,73000,"20110601073000",0.777609035359398,1666.73436451142,0.219466045057141,0.684542,0
"LA02",2012,6,1,73000,"20120601073000",0.893044328478099,2007.4116699423,0.996445030162415,0.412962,0
"LA02",2009,6,2,53000,"20090602053000",0.900676873984772,1933.20449329076,0.98913704298318,0.195121,0
"LA02",2010,6,2,53000,"20100602053000",0.918480303511229,1786.61558394375,0.976986799715846,0.057919,0
"LA02",2011,6,2,53000,"20110602053000",0.9004725562863,1896.47063642259,0.987810329169532,0.223542,0
"LA02",2012,6,2,53000,"20120602053000",0.951253650000141,1909.787242191,0.756451509791485,0.007838,0
"LA02",2009,6,2,60000,"20090602060000",0.883975715977734,1931.61701423338,0.986331015492419,0.112633,0
"LA02",2010,6,2,60000,"20100602060000",0.907090424049584,1836.88028051826,0.984280032206482,0.188947,0
"LA02",2011,6,2,60000,"20110602060000",0.884696298961807,1738.97196164387,0.928320163742176,0.321797,0
"LA02",2012,6,2,60000,"20120602060000",0.955628598031721,1887.61856795678,0.744963371337166,0.003382,0
"LA02",2009,6,2,63000,"20090602063000",0.865571667464473,1887.12933108715,0.971717585949166,0.106639,0
"LA02",2010,6,2,63000,"20100602063000",0.880742371789111,1804.50531691726,0.953415919189433,0.471596,0
"LA02",2011,6,2,63000,"20110602063000",0.854983751487638,1780.20855229525,0.933374041770742,0.313239,0
"LA02",2012,6,2,63000,"20120602063000",0.947343681718554,1897.64348784944,0.758922996211183,0.05658,0
"LA02",2009,6,2,70000,"20090602070000",0.798412458461366,1881.91201383806,0.93651630626138,0.380234,0
"LA02",2010,6,2,70000,"20100602070000",0.859094031035097,1665.27988601275,0.684530998662423,0.547122,0
"LA02",2011,6,2,70000,"20110602070000",0.874264431350242,1734.43306308454,0.890903916200137,0.191373,0
"LA02",2012,6,2,70000,"20120602070000",0.937986097886999,1928.34578155054,0.825353814460501,0.021898,0
"LA02",2009,6,2,73000,"20090602073000",0.840237269014672,1917.45271338613,0.973844530554076,0.160193,0
"LA02",2010,6,2,73000,"20100602073000",0.820546577608046,1701.77158061628,0.861467675447154,0.433787,0
"LA02",2011,6,2,73000,"20110602073000",0.897463090934298,1654.73359774461,0.574685125394492,0.198063,0
"LA02",2012,6,2,73000,"20120602073000",0.940020220974989,1926.7187332461,0.748483862414486,0.217683,0
"LA02",2009,6,3,53000,"20090603053000",0.916602791989695,1921.77632616113,0.986961290575773,0.122672,0
"LA02",2010,6,3,53000,"20100603053000",0.868459156440361,1754.49265623277,0.984028319966379,0.178507,0
"LA02",2011,6,3,53000,"20110603053000",0.923141406999888,1882.84621777819,0.902879083311225,0.181582,0
"LA02",2012,6,3,53000,"20120603053000",0.822984239616022,2353.95908795508,0.999130101575951,0.444369,0
"LA02",2009,6,3,60000,"20090603060000",0.910135917443786,1975.05152347706,0.878275257081776,0.210252,0
"LA02",2010,6,3,60000,"20100603060000",0.886006874601974,1946.82824578512,0.991027245235561,0.276938,0
"LA02",2011,6,3,60000,"20110603060000",0.904624730862264,1794.42048433266,0.935794493618465,0.088042,0
"LA02",2012,6,3,60000,"20120603060000",0.920564171303292,1980.05166732392,0.95327949863732,0.326873,0
"LA02",2009,6,3,63000,"20090603063000",0.916722158664145,1938.68107817134,0.917439100556479,0.04859,0
"LA02",2010,6,3,63000,"20100603063000",0.882685437323531,1820.57008197115,0.992081181048233,0.090829,0
"LA02",2011,6,3,63000,"20110603063000",0.900961066625163,1740.12039210366,0.933156375313339,0.064419,0
"LA02",2012,6,3,63000,"20120603063000",0.929238810297872,1877.30161688297,0.946366489035569,0.041718,0
"LA02",2009,6,3,70000,"20090603070000",0.881896396187953,2078.60043576514,0.971902388245037,0.226435,0
"LA02",2010,6,3,70000,"20100603070000",0.883469521816917,1754.3552367468,0.918849526813384,0.191616,0
"LA02",2011,6,3,70000,"20110603070000",0.893155421125035,1760.81039125183,0.914062266526104,0.062166,0
"LA02",2012,6,3,70000,"20120603070000",0.906829789665594,1940.94220526701,0.983460645067183,0.199296,0
"LA02",2009,6,3,73000,"20090603073000",0.877436303941283,1851.84962771724,0.820633964607568,0.413065,0
"LA02",2010,6,3,73000,"20100603073000",0.897659863154243,1730.16474873482,0.942840967619516,0.079949,0
"LA02",2011,6,3,73000,"20110603073000",0.893080387858032,1783.34446047642,0.118732596349688,0.369604,0
"LA02",2012,6,3,73000,"20120603073000",0.920059077162727,1902.87430996814,0.908514839586208,0.110882,0
"LA02",2009,6,4,53000,"20090604053000",0.898578290505579,1965.60840960706,0.991825446704096,0.127198,0
"LA02",2010,6,4,53000,"20100604053000",0.896048328192105,1928.07813742007,0.995799490173443,0.413325,0
"LA02",2011,6,4,53000,"20110604053000",0.90133659262003,1933.43879567373,0.993522723854464,0.36062,0
"LA02",2012,6,4,53000,"20120604053000",0.897251779741852,2011.82951838965,0.997452059165639,0.248916,0
"LA02",2009,6,4,60000,"20090604060000",0.896458512268052,2032.09720742086,0.986574447618347,0.248586,0
"LA02",2010,6,4,60000,"20100604060000",0.877270520949555,1804.77190909064,0.987975216804968,0.122147,0
"LA02",2011,6,4,60000,"20110604060000",0.884346264962437,1770.39334563378,0.576390069203797,0.362861,0
"LA02",2012,6,4,60000,"20120604060000",0.914580755125248,2016.0533550343,0.99180080152095,0.172996,0
"LA02",2009,6,4,63000,"20090604063000",0.828873942859488,1872.94225375636,0.870357969970131,0.145972,0
"LA02",2010,6,4,63000,"20100604063000",0.840734169061855,1803.24475217092,0.956485027276084,0.190306,0
"LA02",2011,6,4,63000,"20110604063000",0.810145091311845,1683.83188575013,0.71822892438646,0.520214,0
"LA02",2012,6,4,63000,"20120604063000",0.919492291282933,1950.65949961947,0.987577367842704,0.278232,0
"LA02",2009,6,4,70000,"20090604070000",0.825119236084041,1997.57287875408,0.983898080177982,0.389338,0
"LA02",2010,6,4,70000,"20100604070000",0.85322649115087,1770.65556584043,0.978057773371717,0.21786,0
"LA02",2011,6,4,70000,"20110604070000",0.738315826975135,1657.31395214942,0.583470730737531,0.777496,0
"LA02",2012,6,4,70000,"20120604070000",0.883879416554391,1973.51579563159,0.992919304822397,0.334978,0
"LA02",2009,6,4,73000,"20090604073000",0.863302077915695,1932.87841731629,0.541413436948358,0.141175,0
"LA02",2010,6,4,73000,"20100604073000",0.771880139301872,1730.15908109756,0.906466776334159,0.210971,0
"LA02",2011,6,4,73000,"20110604073000",0.798944867401077,1656.09428266433,0.573336313979846,0.816948,0
"LA02",2012,6,4,73000,"20120604073000",0.881955620498898,1975.66691882999,0.991315618254868,0.427099,0
"LA02",2009,6,5,53000,"20090605053000",0.880877541866612,1916.31454569185,0.97482535914637,0.177761,0
"LA02",2010,6,5,53000,"20100605053000",0.892268596112716,1927.28891591524,0.994161313938725,0.182726,0
"LA02",2011,6,5,53000,"20110605053000",0.917348185384112,1830.78424731033,0.96361352927202,0.289505,0
"LA02",2012,6,5,53000,"20120605053000",0.908065553002647,1960.60518658737,0.991280104717204,0.22487,0
"LA02",2009,6,5,60000,"20090605060000",0.864786065089293,1894.36333515777,0.945733850814834,0.083695,0
"LA02",2010,6,5,60000,"20100605060000",0.916352371556698,1814.77132275575,0.98953613885734,0.362348,0
"LA02",2011,6,5,60000,"20110605060000",0.912660654052329,1810.57887862477,0.858414931726836,0.328096,0
"LA02",2012,6,5,60000,"20120605060000",0.89564130383303,1920.71222812139,0.95751224745485,0.15688,0
"LA02",2009,6,5,63000,"20090605063000",0.840528617105593,1830.62906109386,0.417280479363258,0.136476,0
"LA02",2010,6,5,63000,"20100605063000",0.926939069191143,1754.39847765096,0.973134262196007,0.093183,0
"LA02",2011,6,5,63000,"20110605063000",0.933668417329592,1748.07374316878,0.864399927317482,0.035173,0
"LA02",2012,6,5,63000,"20120605063000",0.92453028891196,1983.48726172353,0.984626333393843,0.038903,0
"LA02",2009,6,5,70000,"20090605070000",0.849266655778246,1875.9948956614,0.805571652173611,0.217347,0
"LA02",2010,6,5,70000,"20100605070000",0.923668107905542,1768.18003883855,0.970942107078598,0.239821,0
"LA02",2011,6,5,70000,"20110605070000",0.936978514448701,1722.70274174334,0.818937173092789,0.114283,0
"LA02",2012,6,5,70000,"20120605070000",0.905310416203902,1951.16646399739,0.964593163180479,0.308409,0
"LA02",2009,6,5,73000,"20090605073000",0.791606751290214,1839.81735824069,0.719166686244061,0.185748,0
"LA02",2010,6,5,73000,"20100605073000",0.768617412785948,1772.85516553418,0.95250708377344,0.367675,0
"LA02",2011,6,5,73000,"20110605073000",0.909182832587914,1865.62543604139,0.985202842169992,0.176487,0
"LA02",2012,6,5,73000,"20120605073000",0.914474612372902,1898.55120955057,0.986334416920196,0.452348,0
"LA02",2009,6,6,53000,"20090606053000",0.903969687130996,1939.66030546549,0.976901490769992,0.055153,0
"LA02",2010,6,6,53000,"20100606053000",0.977504579914449,1717.27112388034,0.703204273538748,0.002144,0
"LA02",2011,6,6,53000,"20110606053000",0.92712146704091,1779.39866633414,0.930199846729495,0.161344,0
"LA02",2012,6,6,53000,"20120606053000",0.925672381712484,1993.23406945863,0.879864000317815,0.205995,0
"LA02",2009,6,6,60000,"20090606060000",0.889859225460218,1871.17150447472,0.859382367079579,0.063583,0
"LA02",2010,6,6,60000,"20100606060000",0.973834253326143,1728.54069387006,0.71617178515108,0.011946,0
"LA02",2011,6,6,60000,"20110606060000",0.916937414309681,1778.34657373051,0.936316456121356,0.054907,0
"LA02",2012,6,6,60000,"20120606060000",0.935634664771979,1978.81146721752,0.919937890892567,0.16144,0
"LA02",2009,6,6,63000,"20090606063000",0.881129229715801,1853.73773405116,0.817534407636862,0.069392,0
"LA02",2010,6,6,63000,"20100606063000",0.974579225853127,1725.91622997091,0.709865479436064,0.040673,0
"LA02",2011,6,6,63000,"20110606063000",0.892223351838924,1748.32904831479,0.358386847674304,0.139901,0
"LA02",2012,6,6,63000,"20120606063000",0.923475390907695,2017.55978270412,0.977603464793902,0.310656,0
"LA02",2009,6,6,70000,"20090606070000",0.89434235640537,1870.60976912868,0.967554826935951,0.181465,0
"LA02",2010,6,6,70000,"20100606070000",0.969831836760927,1735.8136546996,0.679916626610708,0.016986,0
"LA02",2011,6,6,70000,"20110606070000",0.916943531712022,1772.0447844139,0.921101842922806,0.060452,0
"LA02",2012,6,6,70000,"20120606070000",0.904698841290144,1976.51085159735,0.980700558737125,0.175484,0
"LA02",2009,6,6,73000,"20090606073000",0.883976727005685,1880.54253680241,0.925871700584149,0.083297,0
"LA02",2010,6,6,73000,"20100606073000",0.974971547005516,1704.65085515111,0.684940404213471,0.000813,0
"LA02",2011,6,6,73000,"20110606073000",0.899729756413247,1738.09447847657,0.825251717914978,0.061735,0
"LA02",2012,6,6,73000,"20120606073000",0.917385869364157,1999.98328945271,0.977902632468866,0.032958,0
"LA02",2009,6,7,53000,"20090607053000",0.924336685651506,1988.82785307997,0.973364898500671,0.053681,0
"LA02",2010,6,7,53000,"20100607053000",0.875746968449515,1724.30586215914,0.99193250963166,0.462115,0
"LA02",2011,6,7,53000,"20110607053000",0.918975516964695,1749.18215209321,0.956317611663273,0.25007,0
"LA02",2012,6,7,53000,"20120607053000",0.918399101607983,2024.79976685419,0.968881449597103,0.270777,0
"LA02",2009,6,7,60000,"20090607060000",0.934042365874367,1900.00810167089,0.915325697193613,0.075535,0
"LA02",2010,6,7,60000,"20100607060000",0.912592237562683,1745.08516870177,0.978969763748484,0.054447,0
"LA02",2011,6,7,60000,"20110607060000",0.877111585956837,1789.75067209093,0.960617963995119,0.454114,0
"LA02",2012,6,7,60000,"20120607060000",0.902645703160457,2039.18281572569,0.989759767963996,0.244501,0
"LA02",2009,6,7,63000,"20090607063000",0.919792621445378,1911.37541601665,0.448665761516334,0.183027,0
"LA02",2010,6,7,63000,"20100607063000",0.815959151342378,1734.21575079738,0.964569546295654,0.213654,0
"LA02",2011,6,7,63000,"20110607063000",0.89242270171917,1766.52303318119,0.960761213185471,0.086595,0
"LA02",2012,6,7,63000,"20120607063000",0.914541677465457,1975.67201309512,0.982355202780721,0.21492,0
"LA02",2009,6,7,70000,"20090607070000",0.923089038312132,1895.83745109669,0.852436186033169,0.079694,0
"LA02",2010,6,7,70000,"20100607070000",0.871882630744755,1774.38407479459,0.966699687245613,0.118836,0
"LA02",2011,6,7,70000,"20110607070000",0.891107848950825,1813.08117390941,0.98530548689463,0.140481,0
"LA02",2012,6,7,70000,"20120607070000",0.920542520972885,1949.81794012714,0.967243885045715,0.131534,0
"LA02",2009,6,7,73000,"20090607073000",0.908374212876897,1883.78222658873,0.878294164058406,0.047264,0
"LA02",2010,6,7,73000,"20100607073000",0.875744934791855,1762.31088172308,0.979861408454919,0.199827,0
"LA02",2011,6,7,73000,"20110607073000",0.888445753519811,1792.70779204793,0.986396453622838,0.177403,0
"LA02",2012,6,7,73000,"20120607073000",0.905138935106468,1961.55012440729,0.967766723864839,0.091071,0
"LA02",2009,6,8,53000,"20090608053000",0.918559470362396,1922.56011331183,0.97632710453968,0.260732,0
"LA02",2010,6,8,53000,"20100608053000",0.903078669401602,1751.88206870467,0.986588160288002,0.086973,0
"LA02",2011,6,8,53000,"20110608053000",0.912489579832164,1887.54373176254,0.955411689880744,0.200329,0
"LA02",2012,6,8,53000,"20120608053000",0.921451737064586,1960.95587049221,0.979728214895708,0.210785,0
"LA02",2009,6,8,60000,"20090608060000",0.86812677810637,1880.94826274137,0.274253837550385,0.576593,0
"LA02",2010,6,8,60000,"20100608060000",0.885409005020601,1780.23063009305,0.986437293384451,0.103956,0
"LA02",2011,6,8,60000,"20110608060000",0.854574234961308,1785.68000110771,0.916370211471627,0.470693,0
"LA02",2012,6,8,60000,"20120608060000",0.908094654788096,1984.97894195151,0.98893286042217,0.365489,0
"LA02",2009,6,8,63000,"20090608063000",0.871039868367525,1866.348605928,0.680605931095985,0.651544,0
"LA02",2010,6,8,63000,"20100608063000",0.899696514183201,1715.43221146373,0.931748678756189,0.048959,0
"LA02",2011,6,8,63000,"20110608063000",0.848964855406071,1757.78339660636,0.755222042876347,0.45406,0
"LA02",2012,6,8,63000,"20120608063000",0.883506850790258,2195.87105932652,0.998531933995019,0.296364,0
"LA02",2009,6,8,70000,"20090608070000",0.869220450067103,1803.66381511592,0.484669265724034,0.855027,0
"LA02",2010,6,8,70000,"20100608070000",0.907013692399434,1724.85775397192,0.949402429949709,0.047433,0
"LA02",2011,6,8,70000,"20110608070000",0.658544266962678,1769.36266635806,0.867122753844149,0.757711,0
"LA02",2012,6,8,70000,"20120608070000",0.926364213670734,1941.0037792295,0.846343597233387,0.038214,0
"LA02",2009,6,8,73000,"20090608073000",0.887246550861925,2028.83580187659,0.850483065113507,0.180572,0
"LA02",2010,6,8,73000,"20100608073000",0.88646100251519,1724.91498787318,0.896587470722056,0.313689,0
"LA02",2011,6,8,73000,"20110608073000",0.668804580341002,1748.33096833463,0.706024561982226,0.833258,0
"LA02",2012,6,8,73000,"20120608073000",0.901428007111241,2050.34742993537,0.995666474742589,0.167659,0
"LA02",2009,6,9,53000,"20090609053000",0.898937673146807,1895.9323665435,0.936906856308455,0.436655,0
"LA02",2010,6,9,53000,"20100609053000",0.952463448963101,1753.69401723028,0.730901589872023,0.068085,0
"LA02",2011,6,9,53000,"20110609053000",0.925307487234954,1704.37061534797,0.884332261807076,0.249043,0
"LA02",2012,6,9,53000,"20120609053000",0.905376725778879,1947.90680936243,0.987311031787216,0.11356,0
"LA02",2009,6,9,60000,"20090609060000",0.886164620200532,1921.25199914932,0.984408557016125,0.338038,0
"LA02",2010,6,9,60000,"20100609060000",0.962831754341021,1783.12725817019,0.787248169806955,0.004252,0
"LA02",2011,6,9,60000,"20110609060000",0.915151322779218,1775.95438001404,0.93138600279532,0.396351,0
"LA02",2012,6,9,60000,"20120609060000",0.92068760760178,1937.4870877344,0.960244802089294,0.12052,0
"LA02",2009,6,9,63000,"20090609063000",0.895377866472199,1952.42637946404,0.91649385479759,0.267571,0
"LA02",2010,6,9,63000,"20100609063000",0.934266827725581,1738.15033257972,0.799543139971543,0.16937,0
"LA02",2011,6,9,63000,"20110609063000",0.915808121354127,1770.47008683237,0.969946128103326,0.34976,0
"LA02",2012,6,9,63000,"20120609063000",0.919314711123018,2002.4312810966,0.985708748778417,0.28983,0
"LA02",2009,6,9,70000,"20090609070000",0.889470616780938,1885.07722821871,0.713579502345108,0.386807,0
"LA02",2010,6,9,70000,"20100609070000",0.921267898228113,1753.91534227213,0.839259173401716,0.232186,0
"LA02",2011,6,9,70000,"20110609070000",0.851388449038878,1737.39649946747,0.934516911930334,0.470917,0
"LA02",2012,6,9,70000,"20120609070000",0.89553662222749,2045.85332985774,0.990908122059884,0.265864,0
"LA02",2009,6,9,73000,"20090609073000",0.853223764920907,1863.25125918543,0.800837788175933,0.584155,0
"LA02",2010,6,9,73000,"20100609073000",0.923113851323368,1751.48986778987,0.89451880512734,0.175441,0
"LA02",2011,6,9,73000,"20110609073000",0.863993656484246,1652.63308418034,0.713515267344009,0.744418,0
"LA02",2012,6,9,73000,"20120609073000",0.915210993032823,1900.30581777024,0.977818950442128,0.240399,0
"LA02",2009,6,10,53000,"20090610053000",0.863595986700695,2136.72192341841,0.998429427421201,0.413551,0
"LA02",2010,6,10,53000,"20100610053000",0.905263175473478,1731.7913471061,0.980017375421314,0.278631,0
"LA02",2011,6,10,53000,"20110610053000",0.916821290936344,1875.12950823418,0.971075911563388,0.235692,0
"LA02",2012,6,10,53000,"20120610053000",0.916928000650012,1972.41383261725,0.982955705917666,0.271763,0
"LA02",2009,6,10,60000,"20090610060000",0.893065809307916,1965.00340664237,0.994088514300128,0.140845,0
"LA02",2010,6,10,60000,"20100610060000",0.89895491425919,1759.76770626354,0.970453015949004,0.141766,0
"LA02",2011,6,10,60000,"20110610060000",0.929751414476854,1780.79460313522,0.903485358545006,0.228736,0
"LA02",2012,6,10,60000,"20120610060000",0.921357682967549,2026.948392304,0.99114570162704,0.196625,0
"LA02",2009,6,10,63000,"20090610063000",0.80764156552747,2020.22344435583,0.989714892258612,0.501418,0
"LA02",2010,6,10,63000,"20100610063000",0.880438191215759,1720.66939539911,0.904645573716172,0.137221,0
"LA02",2011,6,10,63000,"20110610063000",0.764413528940018,1688.92418593356,0.733155469310333,0.657239,0
"LA02",2012,6,10,63000,"20120610063000",0.913470454837663,1962.28957544698,0.988516662864362,0.265576,0
"LA02",2009,6,10,70000,"20090610070000",0.888760537909339,2071.82774537859,0.990030985986124,0.286684,0
"LA02",2010,6,10,70000,"20100610070000",0.845503750227881,1658.27848440417,0.598496039826632,0.795343,0
"LA02",2011,6,10,70000,"20110610070000",0.769525285271377,1690.65190767323,0.696505115481318,0.76015,0
"LA02",2012,6,10,70000,"20120610070000",0.91973038066369,1975.83056760169,0.990056125211636,0.264227,0
"LA02",2009,6,10,73000,"20090610073000",0.890742213395261,2058.67606205764,0.98979581196172,0.248798,0
"LA02",2010,6,10,73000,"20100610073000",0.875021273374852,1717.0652346045,0.958127396334724,0.328457,0
"LA02",2011,6,10,73000,"20110610073000",0.842925774628156,1662.2555507154,0.693497304678143,0.654286,0
"LA02",2012,6,10,73000,"20120610073000",0.934812123812352,2054.99011576347,0.946598877721133,0.091735,0
"LA02",2009,6,11,53000,"20090611053000",0.90404708042356,2100.04502051484,0.995214243198982,0.116759,0
"LA02",2010,6,11,53000,"20100611053000",0.900469884820959,1797.41720017493,0.975057916200393,0.309992,0
"LA02",2011,6,11,53000,"20110611053000",0.932449847228966,1729.1868661712,0.967684699997688,0.047761,0
"LA02",2012,6,11,53000,"20120611053000",0.915021421438143,1996.84683338782,0.983817131858543,0.252848,0
"LA02",2009,6,11,60000,"20090611060000",0.915020130419774,1961.98106224008,0.974977497046568,0.093523,0
"LA02",2010,6,11,60000,"20100611060000",0.890093484941472,1742.78266447016,0.954435602417514,0.114437,0
"LA02",2011,6,11,60000,"20110611060000",0.922522927474764,1785.13984842446,0.970810019999134,0.18928,0
"LA02",2012,6,11,60000,"20120611060000",0.91748048332802,2025.09185784996,0.977926184922177,0.164929,0
"LA02",2009,6,11,63000,"20090611063000",0.89106361769875,1876.12633798792,0.902641019738309,0.042259,0
"LA02",2010,6,11,63000,"20100611063000",0.897596324064996,1759.4015105185,0.950298678730885,0.06738,0
"LA02",2011,6,11,63000,"20110611063000",0.93103209797252,1770.85531275777,0.969675894955205,0.180738,0
"LA02",2012,6,11,63000,"20120611063000",0.897371881768733,1997.86654026,0.993615524466899,0.273886,0
"LA02",2009,6,11,70000,"20090611070000",0.880528186784294,1876.48821558019,0.869034287637529,0.305624,0
"LA02",2010,6,11,70000,"20100611070000",0.886110763449942,1841.70363859917,0.996142316147032,0.341013,0
"LA02",2011,6,11,70000,"20110611070000",0.89377751900688,1897.96847337274,0.831821796880216,0.337716,0
"LA02",2012,6,11,70000,"20120611070000",0.895438405016343,1953.55868670088,0.979374988887914,0.141237,0
"LA02",2009,6,11,73000,"20090611073000",0.89867188443985,2084.28671041721,0.989360072606793,0.215186,0
"LA02",2010,6,11,73000,"20100611073000",0.900018307067156,1786.01737744543,0.948297886421089,0.267941,0
"LA02",2011,6,11,73000,"20110611073000",0.969059068433153,1686.1310464596,0.517045760781171,0.000352,0
"LA02",2012,6,11,73000,"20120611073000",0.906060874554947,2032.99370755077,0.994821637891912,0.237857,0
"LA02",2009,6,12,53000,"20090612053000",0.908013352778151,2132.76833631503,0.977916382221848,0.124802,0
"LA02",2010,6,12,53000,"20100612053000",0.949907823290136,1755.27368904029,0.831564062880887,0.142144,0
"LA02",2011,6,12,53000,"20110612053000",0.921233079889118,1809.14612923636,0.961632775882599,0.292913,0
"LA02",2012,6,12,53000,"20120612053000",0.899585722795661,2041.58414977222,0.991983874667874,0.23442,0
"LA02",2009,6,12,60000,"20090612060000",0.905821601487542,1971.83536699691,0.959424910060759,0.247898,0
"LA02",2010,6,12,60000,"20100612060000",0.915029930658292,1778.81583572651,0.697785743446784,0.310204,0
"LA02",2011,6,12,60000,"20110612060000",0.924262263376765,1707.05187509803,0.895793526241995,0.044275,0
"LA02",2012,6,12,60000,"20120612060000",0.899750104461932,1980.85684304278,0.988169102460989,0.224844,0
"LA02",2009,6,12,63000,"20090612063000",0.908158471906476,1913.74720252595,0.814838039066528,0.047967,0
"LA02",2010,6,12,63000,"20100612063000",0.876883925830311,1671.27347602654,0.621259224030307,0.378522,0
"LA02",2011,6,12,63000,"20110612063000",0.921790994084447,1738.69879731637,0.945747496738579,0.205689,0
"LA02",2012,6,12,63000,"20120612063000",0.897937463571773,2011.79739098492,0.985449489200502,0.325205,0
"LA02",2009,6,12,70000,"20090612070000",0.894295767282991,1904.56379509963,0.822494022898144,0.057015,0
"LA02",2010,6,12,70000,"20100612070000",0.931712159458489,1769.40795336238,0.672191090201861,0.2068,0
"LA02",2011,6,12,70000,"20110612070000",0.91535020622045,1658.78740176662,0.719486391284179,0.113504,0
"LA02",2012,6,12,70000,"20120612070000",0.907290105440565,1961.81179151765,0.976944646789927,0.269763,0
"LA02",2009,6,12,73000,"20090612073000",0.872648309607696,1887.51952417976,0.873463210168909,0.174434,0
"LA02",2010,6,12,73000,"20100612073000",0.940485621141663,1749.42889410246,0.487386239098865,0.021726,0
"LA02",2011,6,12,73000,"20110612073000",0.888158987053545,1740.53859699423,0.930775556490763,0.176286,0
"LA02",2012,6,12,73000,"20120612073000",0.909866618167307,1947.61292211694,0.955250290950179,0.272175,0
"LA02",2009,6,13,53000,"20090613053000",0.912323306609967,1889.99206297395,0.907577573667326,0.084335,0
"LA02",2010,6,13,53000,"20100613053000",0.913591510139594,1843.29275994546,0.782851111766541,0.299997,0
"LA02",2011,6,13,53000,"20110613053000",0.833860711528848,1810.40538891419,0.988374217144975,0.449417,0
"LA02",2012,6,13,53000,"20120613053000",0.892176445235239,1980.45275410744,0.990403615279398,0.160621,0
"LA02",2009,6,13,60000,"20090613060000",0.935748319509938,1887.90378352857,0.867799283816434,0.027356,0
"LA02",2010,6,13,60000,"20100613060000",0.923748031435448,1754.90969563856,0.966891352843021,0.107977,0
"LA02",2011,6,13,60000,"20110613060000",0.791768864194061,1764.79412288938,0.953755464860407,0.337715,0
"LA02",2012,6,13,60000,"20120613060000",0.883944715540558,1961.7575496753,0.965273729272284,0.125667,0
"LA02",2009,6,13,63000,"20090613063000",0.940627836470684,1903.32682672479,0.82235220759433,0.021671,0
"LA02",2010,6,13,63000,"20100613063000",0.883122640529058,1685.17158661797,0.88691899175781,0.098848,0
"LA02",2011,6,13,63000,"20110613063000",0.818505429567839,1802.57300661254,0.941432294337871,0.320028,0
"LA02",2012,6,13,63000,"20120613063000",0.84816317182076,1964.00381735658,0.979194192414171,0.215515,0
"LA02",2009,6,13,70000,"20090613070000",0.921914427702298,1943.29880887453,0.946383710588387,0.124403,0
"LA02",2010,6,13,70000,"20100613070000",0.916418029534946,1750.39626053826,0.93983493735141,0.233593,0
"LA02",2011,6,13,70000,"20110613070000",0.862901860069604,1761.31244177517,0.95711575583531,0.17721,0
"LA02",2012,6,13,70000,"20120613070000",0.79926643800732,1978.60353883126,0.989396869370568,0.286267,0
"LA02",2009,6,13,73000,"20090613073000",0.907074664859721,1928.76657281925,0.935069574193428,0.087755,0
"LA02",2010,6,13,73000,"20100613073000",0.857904586463249,1708.46000948652,0.901368387312528,0.090255,0
"LA02",2011,6,13,73000,"20110613073000",0.873409576411479,1786.38422954111,0.956513063038242,0.112799,0
"LA02",2012,6,13,73000,"20120613073000",0.876224045732273,2000.72848113302,0.994896986381115,0.265037,0
"LA02",2009,6,14,53000,"20090614053000",0.944941433537065,2002.7080150043,0.951077538823716,0.075357,0
